catv,grav,secu,Num_Acc,senc,occutc,obs,obsm,choc,manv,place,catu,sexe,trajet,locp,actp,etatp,an_nais,count
31,4,93.0,4641400880178,29.0,0,0.0,45.0,69.0,109.0,35.0,34,30,64.0,2.0,13.0,7.0,45763.0,23
32,1,2.0,201800004061,2.0,0,0.0,2.0,0.0,1.0,2.0,2,2,9.0,0.0,0.0,0.0,1971.0,1
32,1,3.0,5650400855129,24.0,0,0.0,48.0,69.0,131.0,28.0,44,32,84.0,16.0,15.0,8.0,55374.0,28
32,1,11.0,253259047084374,1484.0,0,321.0,2445.0,3569.0,8105.0,1391.0,1334,1616,4225.0,0.0,0.0,0.0,2481749.0,1255
32,1,12.0,2219800449610,17.0,0,0.0,22.0,42.0,120.0,12.0,12,13,19.0,0.0,0.0,0.0,21805.0,11
32,1,13.0,17556603414128,110.0,0,12.0,164.0,264.0,584.0,89.0,89,105,268.0,0.0,0.0,0.0,171880.0,87
32,1,21.0,57311211843356,361.0,0,72.0,462.0,827.0,1697.0,310.0,310,313,968.0,0.0,0.0,0.0,562995.0,284
32,1,22.0,1210800282365,10.0,0,0.0,8.0,14.0,56.0,7.0,7,7,17.0,0.0,0.0,0.0,11962.0,6
32,1,23.0,2421600412138,11.0,0,15.0,18.0,23.0,77.0,13.0,13,13,38.0,0.0,0.0,0.0,23843.0,12
32,1,31.0,605400063236,5.0,0,0.0,6.0,16.0,23.0,13.0,6,5,10.0,0.0,0.0,0.0,6048.0,3
32,1,91.0,201800043770,1.0,0,0.0,2.0,1.0,1.0,5.0,2,1,5.0,0.0,0.0,0.0,2005.0,1
32,1,93.0,1210800167764,7.0,0,1.0,8.0,15.0,21.0,6.0,6,7,14.0,0.0,0.0,0.0,11798.0,6
32,2,21.0,8072001014978,56.0,0,128.0,52.0,87.0,246.0,42.0,42,43,111.0,0.0,0.0,0.0,79176.0,40
32,2,22.0,807200173054,4.0,0,26.0,4.0,4.0,15.0,5.0,5,4,20.0,0.0,0.0,0.0,7941.0,4
32,3,2.0,403600075050,1.0,0,0.0,2.0,8.0,17.0,2.0,2,2,13.0,0.0,0.0,0.0,3956.0,2
32,3,3.0,4439600653155,21.0,0,28.0,27.0,28.0,112.0,9.0,48,27,52.0,36.0,45.0,15.0,43548.0,22
32,3,11.0,1614400216589,10.0,0,0.0,16.0,13.0,43.0,8.0,8,12,21.0,0.0,0.0,0.0,15830.0,8
32,3,13.0,403600113711,2.0,0,1.0,4.0,2.0,3.0,3.0,3,2,14.0,0.0,0.0,0.0,3970.0,2
32,3,21.0,82738012092711,448.0,0,644.0,652.0,1098.0,2424.0,447.0,444,449,1253.0,0.0,0.0,0.0,811366.0,410
32,3,22.0,1009000218154,5.0,0,24.0,2.0,9.0,16.0,7.0,6,5,20.0,0.0,0.0,0.0,9963.0,5
32,3,23.0,3430600645186,16.0,0,9.0,30.0,15.0,94.0,17.0,17,19,78.0,0.0,0.0,0.0,33807.0,17
32,3,91.0,605400052394,3.0,0,0.0,5.0,3.0,51.0,2.0,5,4,6.0,3.0,3.0,1.0,5912.0,3
32,3,93.0,605400078568,2.0,0,0.0,12.0,6.0,24.0,2.0,5,4,3.0,4.0,3.0,1.0,5959.0,3
32,4,2.0,807200024912,8.0,0,0.0,4.0,4.0,0.0,0.0,12,7,20.0,12.0,12.0,12.0,7978.0,4
32,4,3.0,17556603291503,107.0,0,38.0,97.0,156.0,534.0,16.0,238,132,304.0,230.0,236.0,95.0,172410.0,87
32,4,11.0,13117001993321,59.0,0,1.0,122.0,173.0,318.0,89.0,79,92,167.0,0.0,0.0,0.0,126948.0,65
32,4,12.0,403600055141,2.0,0,0.0,4.0,4.0,17.0,5.0,3,3,3.0,0.0,0.0,0.0,3977.0,2
32,4,13.0,807200196763,3.0,0,0.0,8.0,18.0,3.0,4.0,4,5,19.0,0.0,0.0,0.0,7930.0,4
32,4,21.0,295637057940869,1741.0,0,835.0,2528.0,4578.0,9498.0,1618.0,1600,1734,4389.0,0.0,0.0,0.0,2899979.0,1465
32,4,22.0,3228800700682,21.0,0,0.0,34.0,35.0,80.0,18.0,18,20,64.0,0.0,0.0,0.0,31743.0,16
32,4,23.0,13318802735370,78.0,0,39.0,121.0,202.0,358.0,72.0,72,84,170.0,0.0,0.0,0.0,126758.0,66
32,4,31.0,403600105022,3.0,0,0.0,4.0,5.0,3.0,5.0,4,3,5.0,0.0,0.0,0.0,4035.0,2
32,4,41.0,201800030761,0.0,0,0.0,2.0,1.0,1.0,1.0,1,1,1.0,0.0,0.0,0.0,1970.0,1
32,4,91.0,2018000271383,9.0,0,1.0,18.0,15.0,48.0,15.0,18,12,6.0,7.0,4.0,2.0,19886.0,10
32,4,93.0,1210800237325,5.0,0,0.0,10.0,13.0,25.0,6.0,6,7,19.0,0.0,0.0,0.0,11887.0,6
33,1,2.0,3430600199194,17.0,0,15.0,19.0,49.0,117.0,18.0,21,19,65.0,6.0,6.0,0.0,33600.0,17
33,1,3.0,18565602280831,94.0,0,60.0,160.0,278.0,541.0,127.0,118,117,340.0,9.0,27.0,5.0,181725.0,92
33,1,11.0,1126044167205779,6853.0,0,1855.0,10756.0,15626.0,32277.0,6655.0,6138,7310,18856.0,0.0,0.0,0.0,11026366.0,5580
33,1,12.0,8677401269624,51.0,0,12.0,78.0,131.0,325.0,44.0,44,53,127.0,0.0,0.0,0.0,84978.0,43
33,1,13.0,73657010523038,492.0,0,292.0,690.0,1067.0,2323.0,408.0,389,470,1178.0,0.0,0.0,0.0,719493.0,365
33,1,21.0,160632825326052,993.0,0,436.0,1264.0,2355.0,5023.0,861.0,860,875,2877.0,0.0,0.0,0.0,1575648.0,796
33,1,22.0,605400113497,3.0,0,1.0,3.0,5.0,4.0,4.0,4,3,15.0,0.0,0.0,0.0,5979.0,3
33,1,23.0,3834200694091,25.0,0,20.0,24.0,36.0,61.0,22.0,22,20,40.0,0.0,0.0,0.0,35659.0,19
33,1,31.0,4641400492732,27.0,0,2.0,46.0,76.0,161.0,123.0,46,33,99.0,0.0,0.0,0.0,46336.0,23
33,1,41.0,403600019981,1.0,0,0.0,4.0,2.0,34.0,2.0,2,2,5.0,0.0,0.0,0.0,3955.0,2
33,1,42.0,403600052792,2.0,0,0.0,4.0,4.0,15.0,2.0,2,2,9.0,0.0,0.0,0.0,3982.0,2
33,1,91.0,2623400364740,15.0,0,10.0,24.0,32.0,134.0,13.0,13,15,51.0,0.0,0.0,0.0,25691.0,13
33,1,92.0,3027000421960,17.0,0,1.0,28.0,38.0,122.0,15.0,15,17,60.0,0.0,0.0,0.0,29612.0,15
33,1,93.0,9484601553942,57.0,0,40.0,92.0,110.0,440.0,59.0,54,60,176.0,0.0,0.0,0.0,92914.0,47
33,2,2.0,403600069821,2.0,0,0.0,2.0,2.0,2.0,0.0,6,3,10.0,3.0,4.0,2.0,3960.0,2
33,2,3.0,3228800409704,19.0,0,11.0,19.0,21.0,32.0,4.0,40,19,74.0,29.0,35.0,14.0,31482.0,16
33,2,11.0,2623400303461,21.0,0,13.0,24.0,12.0,30.0,16.0,16,15,49.0,0.0,0.0,0.0,25492.0,13
33,2,21.0,103523409751836,663.0,0,1163.0,758.0,1061.0,2528.0,533.0,532,546,1769.0,0.0,0.0,0.0,1014895.0,513
33,2,22.0,2623400381925,15.0,0,56.0,8.0,28.0,63.0,14.0,14,13,54.0,0.0,0.0,0.0,25837.0,13
33,2,23.0,1210800117669,4.0,0,9.0,10.0,24.0,24.0,7.0,7,7,12.0,0.0,0.0,0.0,11877.0,6
33,2,42.0,201800019461,1.0,0,0.0,2.0,1.0,13.0,1.0,1,1,5.0,0.0,0.0,0.0,1967.0,1
33,2,91.0,605400059977,3.0,0,6.0,2.0,6.0,40.0,3.0,3,3,10.0,0.0,0.0,0.0,5930.0,3
33,3,2.0,3834200301811,18.0,0,45.0,18.0,45.0,123.0,8.0,41,26,68.0,33.0,23.0,19.0,37730.0,19
33,3,3.0,13520601975483,73.0,0,52.0,80.0,125.0,411.0,22.0,169,95,157.0,128.0,151.0,65.0,132516.0,67
33,3,11.0,8072000861848,61.0,0,28.0,72.0,72.0,211.0,47.0,47,65,141.0,0.0,0.0,0.0,78826.0,40
33,3,12.0,201800013493,2.0,0,9.0,2.0,1.0,1.0,2.0,2,2,5.0,0.0,0.0,0.0,1968.0,1
33,3,13.0,605400089637,3.0,0,1.0,4.0,9.0,18.0,4.0,4,4,13.0,0.0,0.0,0.0,5914.0,3
33,3,21.0,711950475374745,4143.0,0,6462.0,5200.0,9266.0,19413.0,3818.0,3817,3913,12348.0,0.0,0.0,0.0,6980807.0,3528
33,3,22.0,7264801091526,39.0,0,91.0,47.0,79.0,190.0,40.0,40,41,117.0,0.0,0.0,0.0,71480.0,36
33,3,23.0,13117001668641,75.0,0,79.0,99.0,146.0,388.0,67.0,67,70,166.0,0.0,0.0,0.0,128836.0,65
33,3,41.0,201800003236,1.0,0,0.0,2.0,1.0,1.0,2.0,2,1,5.0,0.0,0.0,0.0,1984.0,1
33,3,42.0,201800003002,0.0,0,0.0,0.0,1.0,1.0,1.0,1,1,5.0,0.0,0.0,0.0,1994.0,1
33,3,91.0,2623400169250,14.0,0,7.0,16.0,34.0,49.0,11.0,17,15,48.0,5.0,6.0,2.0,25613.0,13
33,3,92.0,201800056572,1.0,0,0.0,2.0,1.0,1.0,1.0,1,1,5.0,0.0,0.0,0.0,1979.0,1
33,3,93.0,1210800212089,7.0,0,15.0,12.0,9.0,40.0,6.0,6,7,12.0,0.0,0.0,0.0,11812.0,6
33,4,2.0,2825200245514,16.0,0,30.0,13.0,49.0,73.0,5.0,38,19,60.0,41.0,36.0,19.0,27725.0,14
33,4,3.0,24821404570229,142.0,0,91.0,153.0,244.0,601.0,45.0,314,172,393.0,259.0,316.0,115.0,243909.0,123
33,4,11.0,82334410055605,500.0,0,207.0,802.0,860.0,2315.0,578.0,499,631,1365.0,0.0,0.0,0.0,806736.0,408
33,4,12.0,605400162368,4.0,0,0.0,4.0,2.0,2.0,4.0,4,4,6.0,0.0,0.0,0.0,5929.0,3
33,4,13.0,4439600611575,31.0,0,1.0,42.0,41.0,96.0,31.0,28,34,44.0,0.0,0.0,0.0,43568.0,22
33,4,21.0,919400955039494,5686.0,0,4081.0,7489.0,14439.0,26238.0,5049.0,5015,5152,14257.0,0.0,0.0,0.0,9022684.0,4556
33,4,22.0,4439600952746,22.0,0,18.0,42.0,61.0,164.0,24.0,24,24,101.0,0.0,0.0,0.0,43703.0,22
33,4,23.0,22198004084774,128.0,0,93.0,195.0,341.0,698.0,119.0,119,124,279.0,0.0,0.0,0.0,217953.0,110
33,4,31.0,2421600332678,13.0,0,0.0,24.0,30.0,82.0,57.0,24,17,27.0,0.0,0.0,0.0,24174.0,12
33,4,41.0,201800031147,2.0,0,0.0,2.0,1.0,14.0,3.0,2,1,4.0,0.0,0.0,0.0,1968.0,1
33,4,43.0,201800022163,0.0,0,0.0,1.0,1.0,1.0,0.0,3,1,9.0,2.0,3.0,1.0,1972.0,1
33,4,91.0,1009000120537,7.0,0,0.0,5.0,11.0,20.0,2.0,11,8,16.0,5.0,13.0,4.0,9932.0,5
33,4,92.0,1210800179381,4.0,0,8.0,14.0,17.0,66.0,6.0,6,6,6.0,0.0,0.0,0.0,11873.0,6
33,4,93.0,2421600420149,13.0,0,0.0,18.0,41.0,67.0,11.0,17,15,49.0,5.0,12.0,3.0,23763.0,12
34,1,2.0,201800018020,0.0,0,13.0,2.0,4.0,1.0,1.0,1,1,4.0,0.0,0.0,0.0,1977.0,1
34,1,3.0,2623400247446,7.0,0,13.0,21.0,35.0,33.0,12.0,15,19,47.0,4.0,5.0,1.0,25649.0,13
34,1,11.0,236509642436352,1410.0,0,428.0,2269.0,3345.0,7270.0,1368.0,1275,1498,3832.0,0.0,0.0,0.0,2317442.0,1172
34,1,12.0,1412600257673,5.0,0,1.0,12.0,5.0,53.0,7.0,7,9,2.0,0.0,0.0,0.0,13874.0,7
34,1,13.0,20987204124187,139.0,0,134.0,190.0,242.0,821.0,125.0,111,129,326.0,0.0,0.0,0.0,205866.0,104
34,1,21.0,59934612009082,359.0,0,101.0,455.0,797.0,1979.0,321.0,321,313,845.0,0.0,0.0,0.0,587904.0,297
34,1,22.0,1009000223103,6.0,0,0.0,9.0,18.0,39.0,9.0,6,6,11.0,0.0,0.0,0.0,9942.0,5
34,1,23.0,2219800322910,12.0,0,0.0,18.0,19.0,82.0,12.0,12,12,25.0,0.0,0.0,0.0,21802.0,11
34,1,31.0,807200172674,3.0,0,0.0,8.0,10.0,20.0,14.0,8,5,15.0,0.0,0.0,0.0,8062.0,4
34,1,41.0,201800039140,1.0,0,0.0,0.0,0.0,21.0,1.0,1,1,5.0,0.0,0.0,0.0,1981.0,1
34,1,91.0,403600075753,2.0,0,0.0,4.0,1.0,7.0,2.0,2,3,9.0,0.0,0.0,0.0,3946.0,2
34,1,92.0,807200130120,6.0,0,0.0,8.0,18.0,36.0,4.0,4,6,11.0,0.0,0.0,0.0,7902.0,4
34,1,93.0,4237800904953,24.0,0,4.0,38.0,36.0,178.0,26.0,25,28,66.0,0.0,0.0,0.0,41596.0,21
34,2,2.0,403600111768,2.0,0,4.0,0.0,18.0,2.0,3.0,3,2,10.0,0.0,0.0,0.0,3988.0,2
34,2,3.0,201800023804,1.0,0,0.0,1.0,1.0,1.0,0.0,3,1,5.0,1.0,0.0,2.0,1995.0,1
34,2,21.0,5852200629364,30.0,0,108.0,25.0,83.0,189.0,29.0,29,29,87.0,0.0,0.0,0.0,57221.0,29
34,2,22.0,605400151681,4.0,0,16.0,4.0,4.0,28.0,3.0,3,3,5.0,0.0,0.0,0.0,5947.0,3
34,2,41.0,201800028248,2.0,0,13.0,0.0,4.0,23.0,1.0,1,1,1.0,0.0,0.0,0.0,1973.0,1
34,3,2.0,1009000175569,4.0,0,25.0,4.0,3.0,12.0,1.0,13,5,18.0,13.0,3.0,6.0,9869.0,5
34,3,3.0,5448600777356,28.0,0,0.0,28.0,45.0,141.0,6.0,72,37,81.0,58.0,76.0,27.0,53339.0,27
34,3,11.0,403600040175,2.0,0,0.0,4.0,2.0,2.0,2.0,2,3,1.0,0.0,0.0,0.0,3930.0,2
34,3,12.0,201800038700,2.0,0,0.0,2.0,1.0,21.0,1.0,1,1,1.0,0.0,0.0,0.0,1982.0,1
34,3,13.0,201800057014,1.0,0,0.0,0.0,0.0,0.0,4.0,2,1,0.0,0.0,0.0,0.0,1989.0,1
34,3,21.0,91617213267765,522.0,0,723.0,728.0,1345.0,2950.0,501.0,498,491,1203.0,0.0,0.0,0.0,898671.0,454
34,3,22.0,3834200645442,19.0,0,10.0,32.0,49.0,142.0,23.0,23,22,69.0,0.0,0.0,0.0,37834.0,19
34,3,23.0,5045000891764,35.0,0,19.0,42.0,68.0,176.0,31.0,31,27,58.0,0.0,0.0,0.0,49709.0,25
34,3,91.0,403600079740,3.0,0,0.0,11.0,4.0,16.0,3.0,3,3,0.0,0.0,0.0,0.0,3985.0,2
34,3,92.0,403600088486,2.0,0,1.0,2.0,1.0,23.0,3.0,3,2,10.0,0.0,0.0,0.0,3996.0,2
34,3,93.0,605400128265,5.0,0,0.0,13.0,5.0,17.0,3.0,3,4,0.0,0.0,0.0,0.0,5950.0,3
34,4,2.0,1009000230183,2.0,0,32.0,5.0,1.0,37.0,0.0,15,8,37.0,23.0,30.0,8.0,9923.0,5
34,4,3.0,8879201554074,50.0,0,10.0,48.0,80.0,159.0,5.0,125,68,113.0,111.0,123.0,55.0,87147.0,44
34,4,11.0,15740402471109,85.0,0,80.0,140.0,200.0,673.0,111.0,98,125,253.0,0.0,0.0,0.0,154553.0,78
34,4,12.0,201800051704,2.0,0,0.0,2.0,1.0,1.0,1.0,1,1,5.0,0.0,0.0,0.0,2006.0,1
34,4,13.0,1614400322988,8.0,0,0.0,16.0,17.0,61.0,8.0,8,12,20.0,0.0,0.0,0.0,15849.0,8
34,4,21.0,240949245941453,1462.0,0,910.0,2065.0,3509.0,7326.0,1338.0,1322,1324,3469.0,0.0,0.0,0.0,2359962.0,1194
34,4,22.0,4439600912541,27.0,0,6.0,28.0,42.0,108.0,26.0,26,24,50.0,0.0,0.0,0.0,43669.0,22
34,4,23.0,9282801920040,60.0,0,52.0,83.0,93.0,265.0,61.0,52,52,115.0,0.0,0.0,0.0,91288.0,46
34,4,31.0,201800040185,1.0,0,0.0,2.0,1.0,1.0,2.0,2,1,0.0,0.0,0.0,0.0,2017.0,1
34,4,91.0,2018000339228,10.0,0,0.0,21.0,33.0,48.0,8.0,17,13,38.0,6.0,9.0,4.0,19820.0,10
34,4,92.0,403600051872,2.0,0,0.0,3.0,3.0,2.0,1.0,4,2,14.0,0.0,3.0,1.0,3918.0,2
34,4,93.0,3834200743619,18.0,0,10.0,62.0,43.0,120.0,24.0,21,23,52.0,0.0,0.0,0.0,37588.0,19
35,1,2.0,403600006683,4.0,0,6.0,0.0,10.0,22.0,4.0,4,3,14.0,0.0,0.0,0.0,4005.0,2
35,1,11.0,2623400289473,11.0,0,0.0,26.0,52.0,79.0,15.0,15,20,50.0,0.0,0.0,0.0,25629.0,13
35,1,21.0,403600004438,3.0,0,2.0,1.0,5.0,2.0,2.0,2,2,6.0,0.0,0.0,0.0,3993.0,2
35,1,22.0,201800057564,2.0,0,14.0,1.0,7.0,17.0,1.0,1,1,9.0,0.0,0.0,0.0,1989.0,1
35,2,22.0,201800015098,0.0,0,0.0,0.0,0.0,2.0,1.0,1,1,4.0,0.0,0.0,0.0,2001.0,1
35,3,2.0,807200032606,4.0,0,6.0,5.0,5.0,4.0,4.0,7,5,24.0,2.0,1.0,1.0,7966.0,4
35,3,21.0,2623400205300,13.0,0,46.0,8.0,37.0,105.0,15.0,15,17,55.0,0.0,0.0,0.0,25832.0,13
35,3,22.0,403600030442,1.0,0,16.0,2.0,3.0,14.0,3.0,3,2,5.0,0.0,0.0,0.0,3986.0,2
35,4,2.0,201800003588,2.0,0,0.0,0.0,9.0,21.0,1.0,1,2,5.0,0.0,0.0,0.0,1997.0,1
35,4,3.0,201800009057,0.0,0,1.0,2.0,1.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,1989.0,1
35,4,21.0,1816200183292,10.0,0,30.0,10.0,26.0,44.0,10.0,10,11,30.0,0.0,0.0,0.0,17763.0,9
35,4,23.0,605400074211,1.0,0,0.0,6.0,3.0,3.0,4.0,4,3,5.0,0.0,0.0,0.0,5995.0,3
36,1,2.0,1210800115784,12.0,0,0.0,0.0,0.0,2.0,23.0,11,7,15.0,0.0,0.0,0.0,11943.0,6
36,1,3.0,201800000766,0.0,0,0.0,2.0,3.0,15.0,1.0,1,1,5.0,0.0,0.0,0.0,1993.0,1
36,1,11.0,7870200642550,38.0,0,14.0,68.0,109.0,339.0,49.0,44,49,165.0,0.0,0.0,0.0,77234.0,39
36,1,12.0,201800015745,0.0,0,0.0,2.0,3.0,1.0,1.0,1,1,4.0,0.0,0.0,0.0,1981.0,1
36,1,13.0,201800033510,1.0,0,1.0,0.0,7.0,2.0,1.0,1,2,3.0,0.0,0.0,0.0,1956.0,1
36,1,21.0,3027000298220,16.0,0,33.0,13.0,33.0,84.0,17.0,17,16,63.0,0.0,0.0,0.0,29727.0,15
36,1,22.0,1412600108456,2.0,0,0.0,0.0,37.0,66.0,11.0,10,8,35.0,0.0,0.0,0.0,13909.0,7
36,1,23.0,403600039336,0.0,0,6.0,1.0,5.0,27.0,2.0,2,2,10.0,0.0,0.0,0.0,4011.0,2
36,1,91.0,403600002714,0.0,0,0.0,0.0,18.0,32.0,3.0,3,2,10.0,0.0,0.0,0.0,3999.0,2
36,1,92.0,201800001357,0.0,0,0.0,0.0,9.0,16.0,2.0,2,2,5.0,0.0,0.0,0.0,2000.0,1
36,1,93.0,201800009406,0.0,0,0.0,1.0,1.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,2000.0,1
36,2,2.0,201800022450,2.0,0,0.0,0.0,0.0,1.0,1.0,1,1,5.0,0.0,0.0,0.0,1963.0,1
36,2,21.0,1816200188603,8.0,0,27.0,6.0,21.0,66.0,10.0,10,9,35.0,0.0,0.0,0.0,17820.0,9
36,2,22.0,201800034124,0.0,0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,1980.0,1
36,3,2.0,3027000229763,13.0,0,60.0,4.0,32.0,118.0,16.0,22,18,74.0,6.0,18.0,4.0,29615.0,15
36,3,21.0,14731401242136,56.0,0,287.0,40.0,167.0,454.0,88.0,88,88,354.0,0.0,0.0,0.0,144450.0,73
36,3,22.0,3027000183307,5.0,0,65.0,4.0,77.0,84.0,23.0,21,19,70.0,0.0,0.0,0.0,29786.0,15
36,3,23.0,403600032441,0.0,0,6.0,0.0,3.0,13.0,4.0,3,3,10.0,0.0,0.0,0.0,3988.0,2
36,3,91.0,201800014565,0.0,0,2.0,0.0,1.0,1.0,1.0,1,1,5.0,0.0,0.0,0.0,1995.0,1
36,3,92.0,201800001357,0.0,0,0.0,0.0,9.0,16.0,2.0,2,2,5.0,0.0,0.0,0.0,2000.0,1
36,3,93.0,201800029347,1.0,0,6.0,0.0,1.0,0.0,1.0,1,1,9.0,0.0,0.0,0.0,1992.0,1
36,4,2.0,403600034983,2.0,0,15.0,0.0,1.0,1.0,3.0,3,3,10.0,0.0,0.0,0.0,3977.0,2
36,4,3.0,605400046239,0.0,0,0.0,5.0,5.0,16.0,2.0,5,3,6.0,1.0,9.0,1.0,5930.0,3
36,4,11.0,1412600149965,8.0,0,0.0,14.0,13.0,37.0,8.0,8,11,17.0,0.0,0.0,0.0,13785.0,7
36,4,21.0,10090000913079,41.0,0,119.0,49.0,108.0,305.0,62.0,62,60,222.0,0.0,0.0,0.0,99101.0,50
36,4,22.0,2421600174378,12.0,0,9.0,0.0,19.0,139.0,45.0,23,15,60.0,0.0,0.0,0.0,23848.0,12
36,4,93.0,201800035869,1.0,0,0.0,2.0,1.0,9.0,1.0,1,1,5.0,0.0,0.0,0.0,1994.0,1
37,1,3.0,7668400880989,59.0,1046,9.0,58.0,130.0,207.0,112.0,55,45,194.0,1.0,3.0,2.0,75297.0,38
37,1,11.0,144287022615564,801.0,8277,373.0,1194.0,2370.0,4492.0,1239.0,844,866,2767.0,0.0,0.0,0.0,1414711.0,715
37,1,12.0,3027000404124,15.0,55,11.0,24.0,47.0,62.0,41.0,20,17,63.0,0.0,0.0,0.0,29706.0,15
37,1,13.0,25225004417859,144.0,1103,84.0,166.0,352.0,887.0,220.0,146,145,533.0,0.0,0.0,0.0,247081.0,125
37,1,21.0,605400093595,3.0,911,10.0,4.0,8.0,25.0,3.0,3,3,10.0,0.0,0.0,0.0,5957.0,3
37,1,23.0,403600030497,1.0,29,4.0,4.0,2.0,3.0,3.0,3,2,5.0,0.0,0.0,0.0,3984.0,2
37,1,31.0,1009000122185,5.0,49,0.0,8.0,17.0,5.0,20.0,10,7,19.0,0.0,0.0,0.0,10085.0,5
37,1,91.0,1614400311508,9.0,70,0.0,11.0,21.0,48.0,9.0,9,9,34.0,0.0,0.0,0.0,15812.0,8
37,1,92.0,807200154771,6.0,2,1.0,6.0,15.0,21.0,4.0,4,4,21.0,0.0,0.0,0.0,7920.0,4
37,1,93.0,10897201892842,68.0,291,12.0,66.0,153.0,516.0,140.0,68,65,165.0,0.0,0.0,0.0,106721.0,54
37,2,3.0,807200107711,5.0,48,0.0,4.0,11.0,60.0,0.0,12,5,15.0,10.0,9.0,4.0,7818.0,4
37,2,11.0,2018000270581,8.0,117,3.0,20.0,28.0,13.0,11.0,11,14,31.0,0.0,0.0,0.0,19720.0,10
37,2,13.0,807200040216,8.0,22,0.0,8.0,8.0,18.0,14.0,6,6,12.0,0.0,0.0,0.0,7974.0,4
37,2,21.0,1412600145988,7.0,13,0.0,14.0,30.0,35.0,8.0,8,8,18.0,0.0,0.0,0.0,13925.0,7
37,2,22.0,201800023571,1.0,1,0.0,9.0,2.0,1.0,1.0,1,1,3.0,0.0,0.0,0.0,1928.0,1
37,2,32.0,201800056336,2.0,5,0.0,2.0,1.0,1.0,7.0,2,1,5.0,0.0,0.0,0.0,2014.0,1
37,2,43.0,201800024869,1.0,10,0.0,2.0,5.0,1.0,1.0,1,2,3.0,0.0,0.0,0.0,1942.0,1
37,3,2.0,1412600214387,4.0,58,1.0,9.0,42.0,30.0,9.0,18,8,34.0,25.0,19.0,5.0,13905.0,7
37,3,3.0,6861201128603,32.0,467,10.0,40.0,110.0,276.0,23.0,91,55,138.0,81.0,92.0,29.0,67192.0,34
37,3,11.0,10493601641707,62.0,1386,22.0,98.0,162.0,268.0,85.0,69,72,185.0,0.0,0.0,0.0,102841.0,52
37,3,12.0,2018000378880,13.0,48,0.0,16.0,45.0,78.0,37.0,16,15,34.0,0.0,0.0,0.0,19776.0,10
37,3,13.0,3228800518898,20.0,128,34.0,26.0,30.0,62.0,53.0,26,21,17.0,0.0,0.0,0.0,31503.0,16
37,3,21.0,6861201114106,29.0,151,3.0,60.0,139.0,255.0,36.0,36,34,87.0,0.0,0.0,0.0,67625.0,34
37,3,22.0,201800023950,2.0,1,0.0,2.0,5.0,1.0,1.0,1,1,5.0,0.0,0.0,0.0,1935.0,1
37,3,23.0,201800054883,1.0,13,0.0,2.0,3.0,17.0,1.0,1,1,1.0,0.0,0.0,0.0,1978.0,1
37,3,42.0,201800025210,2.0,20,0.0,0.0,0.0,7.0,2.0,2,2,3.0,0.0,0.0,0.0,1975.0,1
37,3,91.0,403600070547,0.0,2,0.0,3.0,13.0,17.0,1.0,4,2,5.0,2.0,3.0,1.0,3976.0,2
37,3,92.0,807200106079,4.0,92,0.0,6.0,16.0,5.0,11.0,10,7,14.0,11.0,6.0,2.0,7913.0,4
37,3,93.0,3228800575391,20.0,228,1.0,24.0,36.0,106.0,77.0,29,27,50.0,3.0,3.0,1.0,31529.0,16
37,4,2.0,1816200181274,8.0,213,12.0,9.0,33.0,92.0,20.0,22,12,36.0,12.0,15.0,9.0,17888.0,9
37,4,3.0,22198003293215,142.0,1869,66.0,137.0,305.0,645.0,218.0,273,166,387.0,158.0,249.0,70.0,217488.0,110
37,4,11.0,72244410467626,351.0,5162,337.0,613.0,1145.0,2283.0,1035.0,534,528,1500.0,0.0,0.0,0.0,709751.0,358
37,4,12.0,15135002568443,71.0,1278,11.0,132.0,179.0,331.0,461.0,145,105,165.0,0.0,0.0,0.0,148299.0,75
37,4,13.0,24821404020984,127.0,1527,140.0,181.0,334.0,811.0,644.0,226,191,471.0,0.0,0.0,0.0,242959.0,123
37,4,21.0,12713402246475,71.0,419,1.0,118.0,251.0,601.0,66.0,66,72,155.0,0.0,0.0,0.0,125098.0,63
37,4,22.0,605400098059,3.0,97,0.0,4.0,15.0,9.0,3.0,3,3,11.0,0.0,0.0,0.0,5992.0,3
37,4,23.0,3027000613264,17.0,167,0.0,37.0,53.0,133.0,15.0,15,19,50.0,0.0,0.0,0.0,29709.0,15
37,4,31.0,403600078400,2.0,12,0.0,4.0,7.0,24.0,5.0,4,2,10.0,0.0,0.0,0.0,4024.0,2
37,4,33.0,201800054820,1.0,3,0.0,0.0,0.0,21.0,8.0,2,2,5.0,0.0,0.0,0.0,2017.0,1
37,4,43.0,201800025091,0.0,1,0.0,2.0,7.0,1.0,1.0,1,2,5.0,0.0,0.0,0.0,1992.0,1
37,4,91.0,403600082516,3.0,23,6.0,2.0,5.0,44.0,7.0,4,3,0.0,0.0,0.0,0.0,3974.0,2
37,4,92.0,4036000545876,26.0,136,2.0,28.0,65.0,98.0,75.0,38,32,86.0,0.0,0.0,0.0,39494.0,20
37,4,93.0,13924202714627,90.0,517,45.0,102.0,186.0,630.0,345.0,121,111,158.0,0.0,0.0,0.0,136413.0,69
